#Parameters = {L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
0.66272002458572	-6.2137857454317
0.66470998525620	-6.2503729960934
0.66670000553131	-6.2872110484917
0.66869002580643	-6.3243008687197
0.67067998647690	-6.3616425025546
0.67267000675201	-6.3992407507376
0.67466002702713	-6.4371020034217
0.67664998769760	-6.4752271342941
0.67864000797272	-6.5136236408272
0.68063002824783	-6.5522961038934
0.68261998891830	-6.5912533096168
0.68461000919342	-6.6305034369215
0.68660002946854	-6.6700507469348
0.68858999013901	-6.7099073103780
0.69058001041412	-6.7500801052374
0.69256997108459	-6.7905803212434
0.69455999135971	-6.8314170443705
0.69655001163483	-6.8726004134778
0.69853997230530	-6.9141399695195
0.70052999258041	-6.9560472244971
0.70252001285553	-6.9983359686966
0.70450997352600	-7.0410130706758
0.70649999380112	-7.0840910354654
0.70849001407623	-7.1275837534934
0.71047997474670	-7.1714970569095
0.71246999502182	-7.2158481825652
0.71446001529694	-7.2606443187099
0.71644997596741	-7.3058962700445
0.71843999624252	-7.3516136796375
0.72043001651764	-7.3978101829788
0.72241997718811	-7.4444910768736
0.72440999746323	-7.4916696980235
0.72640001773834	-7.5393521561190
0.72838997840881	-7.5875478721107
0.73037999868393	-7.6362657502517
0.73237001895905	-7.6855083850044
0.73435997962952	-7.7352863386949
0.73634999990463	-7.7856060268919
0.73834002017975	-7.8364675459343
0.74032998085022	-7.8878788298134
0.74232000112534	-7.9398440215582
0.74431002140045	-7.9923628167404
0.74629998207092	-8.0454389687068
0.74829000234604	-8.0990727999710
0.75028002262115	-8.1532647834082
0.75226998329163	-8.2080109435539
0.75426000356674	-8.2633143320972
0.75625002384186	-8.3191696407371
0.75823998451233	-8.3755732458476
0.76023000478745	-8.4325226704814
0.76222002506256	-8.4900092470901
0.76420998573303	-8.5480278455544
0.76620000600815	-8.6065724235568
0.76819002628326	-8.6656340519946
0.77017998695374	-8.7252034341047
0.77217000722885	-8.7852729148292
0.77416002750397	-8.8458286755585
0.77614998817444	-8.9068626767973
0.77814000844955	-8.9683623386176
0.78013002872467	-9.0303125699264
0.78211998939514	-9.0927042008117
0.78411000967026	-9.1555202023184
0.78609997034073	-9.2187464933255
0.78808999061584	-9.2823688313602
0.79008001089096	-9.3463700581403
0.79206997156143	-9.4107379980629
0.79405999183655	-9.4754523542855
0.79605001211166	-9.5404992202585
0.79803997278214	-9.6058592549389
0.80002999305725	-9.6715165764157
0.80202001333237	-9.7374528166675
0.80400997400284	-9.8036531625028
0.80599999427795	-9.8700953232922
0.80799001455307	-9.9367622209471
0.80997997522354	-10.003637858763
0.81196999549866	-10.070702080899
0.81396001577377	-10.137936193383
0.81594997644424	-10.205321625782
0.81793999671936	-10.272839610065
0.81993001699448	-10.340470797447
0.82191997766495	-10.408194140703
0.82390999794006	-10.475993125082
0.82590001821518	-10.543847994805
0.82788997888565	-10.611734914138
0.82987999916077	-10.679636062970
0.83187001943588	-10.747530237101
0.83385998010635	-10.815392597700
0.83585000038147	-10.883200870187
0.83784002065659	-10.950934495953
0.83982998132706	-11.018565352083
0.84182000160217	-11.086068267204
0.84381002187729	-11.153416593994
0.84579998254776	-11.220581713060
0.84779000282288	-11.287532070018
0.84978002309799	-11.354235451061
0.85176998376846	-11.420658397866
0.85376000404358	-11.486760006767
0.85575002431870	-11.552505929407
0.85773998498917	-11.617848687867
0.85973000526428	-11.682746904303
0.86172002553940	-11.747151954374
0.86370998620987	-11.811009392391
0.86570000648499	-11.874264552664
0.86769002676010	-11.936860043340
0.86967998743057	-11.998730769746
0.87167000770569	-12.059807771963
0.87366002798080	-12.120022499513
0.87564998865128	-12.179297690405
0.87764000892639	-12.237552658010
0.87963002920151	-12.294703522184
0.88161998987198	-12.350658460033
0.88361001014709	-12.405326000994
0.88559997081757	-12.458608353181
0.88758999109268	-12.510400697607
0.88958001136780	-12.560599674547
0.89156997203827	-12.609094404803
0.89355999231339	-12.655771887471
0.89555001258850	-12.700519083093
0.89753997325897	-12.743215204779
0.89952999353409	-12.783744455885
0.90152001380920	-12.821982765592
0.90350997447968	-12.857812772451
0.90549999475479	-12.891111574482
0.90749001502991	-12.921766392423
0.90947997570038	-12.949656835607
0.91146999597549	-12.974673713732
0.91346001625061	-12.996706302145
0.91544997692108	-13.015654890542
0.91743999719620	-13.031423460168
0.91943001747131	-13.043921821822
0.92141997814178	-13.053070898968
0.92340999841690	-13.058802958313
0.92540001869202	-13.061055850900
0.92738997936249	-13.059780308163
0.92937999963760	-13.054941067554
0.93137001991272	-13.046514420587
0.93335998058319	-13.034486445658
0.93535000085831	-13.018858498561
0.93734002113342	-12.999648809235
0.93932998180389	-12.976882593796
0.94132000207901	-12.950603259141
0.94331002235413	-12.920864763935
0.94529998302460	-12.887735456822
0.94729000329971	-12.851292687090
0.94928002357483	-12.811629233851
0.95126998424530	-12.768845196371
0.95326000452042	-12.723052614562
0.95525002479553	-12.674369276742
0.95723998546600	-12.622924427111
0.95923000574112	-12.568851732687
0.96122002601624	-12.512291589442
0.96320998668671	-12.453388402896
0.96520000696182	-12.392289843729
0.96719002723694	-12.329148225872
0.96917998790741	-12.264114115468
0.97117000818253	-12.197339496972
0.97316002845764	-12.128978716831
0.97514998912811	-12.059180329105
0.97714000940323	-11.988095563645
0.97913002967834	-11.915871470531
0.98111999034882	-11.842647933368
0.98311001062393	-11.768566253564
0.98509997129440	-11.693762108748
0.98708999156952	-11.618365408764
0.98908001184464	-11.542499656400
0.99106997251511	-11.466285699420
0.99305999279022	-11.389838762422
0.99505001306534	-11.313265387092
0.99703997373581	-11.236671706544
0.99902999401093	-11.160149598626
1.0010199546814	-11.083793644026
1.0030100345612	-11.007688693433
1.0049999952316	-10.931912268569
1.0069899559021	-10.856539178933
1.0089800357819	-10.781636185454
1.0109699964523	-10.707266214487
1.0129599571228	-10.633488108737
1.0149500370026	-10.560349601316
1.0169399976730	-10.487900862599
1.0189299583435	-10.416183206321
1.0209200382233	-10.345233721142
