#Parameters = {Conductivity=300; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.1005200147629	-8.7287509313425
1.1025099754333	-8.7260257338292
1.1045000553131	-8.7235978162845
1.1064900159836	-8.7214603718000
1.1084799766541	-8.7196107300452
1.1104700565338	-8.7180451982551
1.1124600172043	-8.7167579264412
1.1144499778748	-8.7157447206291
1.1164400577545	-8.7150022269817
1.1184300184250	-8.7145284622767
1.1204199790955	-8.7143178419480
1.1224100589752	-8.7143668348240
1.1244000196457	-8.7146706135082
1.1263899803162	-8.7152287012350
1.1283799409866	-8.7160360228880
1.1303700208664	-8.7170881115739
1.1323599815369	-8.7183847290453
1.1343499422073	-8.7199224984195
1.1363400220871	-8.7216952539399
1.1383299827576	-8.7237052735774
1.1403199434280	-8.7259456267053
1.1423100233078	-8.7284160197525
1.1442999839783	-8.7311146016425
1.1462899446487	-8.7340363832977
1.1482800245285	-8.7371808579793
1.1502699851990	-8.7405458810157
1.1522599458694	-8.7441290966287
1.1542500257492	-8.7479286874280
1.1562399864197	-8.7519415782244
1.1582299470901	-8.7561668094487
1.1602200269699	-8.7606013146652
1.1622099876404	-8.7652452629639
1.1641999483109	-8.7700946663855
1.1661900281906	-8.7751497391985
1.1681799888611	-8.7804059635304
1.1701699495316	-8.7858621782165
1.1721600294113	-8.7915174301287
1.1741499900818	-8.7973707492627
1.1761399507523	-8.8034156890766
1.1781300306320	-8.8096553454460
1.1801199913025	-8.8160833222804
1.1821099519730	-8.8227003393108
1.1841000318527	-8.8295010724096
1.1860899925232	-8.8364852110911
1.1880799531937	-8.8436482281036
1.1900700330734	-8.8509910507228
1.1920599937439	-8.8585050760223
1.1940499544144	-8.8661909934914
1.1960400342941	-8.8740431212879
1.1980299949646	-8.8820604279853
1.2000199556351	-8.8902382995286
1.2020100355148	-8.8985713040745
1.2039999961853	-8.9070559383153
1.2059899568558	-8.9156893294406
1.2079800367355	-8.9244636832972
1.2099699974060	-8.9333790810611
1.2119599580765	-8.9424245078193
1.2139500379562	-8.9515995149892
1.2159399986267	-8.9608940631187
1.2179299592972	-8.9703068448964
1.2199200391769	-8.9798265128993
1.2219099998474	-8.9894522615998
1.2238999605179	-8.9991732130727
1.2258900403976	-9.0089854863114
1.2278800010681	-9.0188805940543
1.2298699617386	-9.0288490192801
1.2318600416183	-9.0388877150712
1.2338500022888	-9.0489841070677
1.2358399629593	-9.0591343008075
1.2378300428391	-9.0693267528272
1.2398200035095	-9.0795558403917
1.2418099641800	-9.0898113160941
1.2438000440598	-9.1000851353006
1.2457900047302	-9.1103674148340
1.2477799654007	-9.1206493132175
1.2497700452805	-9.1309235979683
1.2517600059509	-9.1411806931426
1.2537499666214	-9.1514090958139
1.2557400465012	-9.1616017445629
1.2577300071716	-9.1717462733972
1.2597199678421	-9.1818378722624
1.2617100477219	-9.1918632087665
1.2637000083923	-9.2018162736871
1.2656899690628	-9.2116856745982
1.2676800489426	-9.2214628375645
1.2696700096130	-9.2311398662337
1.2716599702835	-9.2407066266215
